timestamp_local,timestamp_utc,ghi_wm2,dni_wm2,dhi_wm2,temperature_c,relative_humidity_pct,cloud_cover_pct,wind_speed_ms,wind_direction_deg,precipitation_mm,pressure_hpa,source_rows,ghi_valid_minutes,dni_valid_minutes,dhi_valid_minutes,temperature_valid_minutes,humidity_valid_minutes,wind_valid_minutes,precipitation_valid_minutes,pressure_valid_minutes,data_filled_minutes,quality_status,quality_notes
2017-06-08T06:00:00+06:00,2017-06-08T00:00:00Z,163.115641,70.013164,139.695314,28.237124,86.121703,,1.697830,62.017686,0.000000,1002.197627,60,59,59,59,59,59,59,59,59,59,partial,one or more variables has fewer than 60 valid source minutes
2017-06-08T07:00:00+06:00,2017-06-08T01:00:00Z,337.112950,180.883083,237.807800,29.639910,77.927108,,1.318106,86.317758,0.000000,1002.736333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T08:00:00+06:00,2017-06-08T02:00:00Z,607.167750,488.531533,257.939450,31.190973,71.908793,,1.550040,99.003226,0.000000,1002.728833,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T09:00:00+06:00,2017-06-08T03:00:00Z,649.180950,263.250293,421.498983,32.901608,67.905498,,1.193106,110.140797,0.000000,1002.583833,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T10:00:00+06:00,2017-06-08T04:00:00Z,808.624800,504.504767,324.551567,34.346673,64.189218,,1.129672,84.071289,0.000000,1002.291333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T11:00:00+06:00,2017-06-08T05:00:00Z,869.998383,492.841880,364.487900,34.659240,63.644718,,1.147759,147.230475,0.000000,1001.641833,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T12:00:00+06:00,2017-06-08T06:00:00Z,758.460017,319.152288,428.986933,36.060255,59.361310,,1.039638,344.069637,0.000000,1000.797333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T13:00:00+06:00,2017-06-08T07:00:00Z,661.059467,239.473502,430.333217,35.833067,60.183718,,1.140060,213.463485,0.000000,999.774717,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T14:00:00+06:00,2017-06-08T08:00:00Z,382.986233,99.690330,300.388300,34.974412,63.297305,,2.159212,195.766070,0.000000,998.947333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T15:00:00+06:00,2017-06-08T09:00:00Z,524.997150,331.407008,299.887767,33.992342,69.224398,,3.720226,204.471891,0.000000,998.084283,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T16:00:00+06:00,2017-06-08T10:00:00Z,281.961817,226.040925,172.446045,33.181297,72.815458,,3.877019,205.006273,0.000000,997.963517,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T17:00:00+06:00,2017-06-08T11:00:00Z,51.443865,18.290477,44.686302,31.774652,79.041697,,3.975717,210.263875,0.000000,998.384400,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T18:00:00+06:00,2017-06-08T12:00:00Z,16.026683,0.092177,16.011516,30.878687,80.695943,,3.726639,214.337766,0.000000,998.753133,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T19:00:00+06:00,2017-06-08T13:00:00Z,0.000000,0.101146,0.000000,30.409608,80.787397,,3.708997,207.720155,0.000000,1000.206333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T20:00:00+06:00,2017-06-08T14:00:00Z,0.778122,0.072496,0.822419,29.074100,79.621558,,3.504541,137.119741,0.000000,1001.435500,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T21:00:00+06:00,2017-06-08T15:00:00Z,0.032306,0.061029,0.051522,26.172733,87.095313,,3.117520,103.318486,0.000000,1002.818000,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T22:00:00+06:00,2017-06-08T16:00:00Z,0.011375,0.063029,0.033506,26.055977,90.304315,,2.731196,128.263034,0.000000,1002.686667,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-08T23:00:00+06:00,2017-06-08T17:00:00Z,0.000000,0.059043,0.000000,26.574152,92.421750,,1.618692,153.018523,0.000000,1001.862667,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T00:00:00+06:00,2017-06-08T18:00:00Z,0.198000,0.077977,0.191180,26.882403,92.554067,,1.545268,122.276239,0.000000,1001.166000,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T01:00:00+06:00,2017-06-08T19:00:00Z,0.237068,0.035220,0.178852,26.503237,93.571412,,2.754347,72.112651,0.000000,1000.536333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T02:00:00+06:00,2017-06-08T20:00:00Z,0.034483,0.050616,0.035308,26.142735,92.621225,,2.651844,69.853007,0.000000,1000.476500,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T03:00:00+06:00,2017-06-08T21:00:00Z,0.018472,0.047583,0.037286,26.371880,91.707103,,1.790477,81.307072,0.000000,1000.257667,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T04:00:00+06:00,2017-06-08T22:00:00Z,0.007566,0.059901,0.030503,26.446330,91.572645,,0.914386,143.488311,0.000000,1000.030600,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T05:00:00+06:00,2017-06-08T23:00:00Z,15.035898,0.149228,14.765845,26.789818,92.478037,,0.912400,90.202333,0.000000,1000.109367,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T06:00:00+06:00,2017-06-09T00:00:00Z,84.239437,0.212967,83.345738,27.267893,89.746632,,1.658587,50.221779,0.000000,1001.110667,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T07:00:00+06:00,2017-06-09T01:00:00Z,178.425550,3.247386,175.166533,27.773172,87.750357,,1.399789,28.638346,0.000000,1001.465167,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T08:00:00+06:00,2017-06-09T02:00:00Z,333.330167,15.659686,320.740583,28.954348,80.869558,,1.375033,62.352586,0.000000,1002.032667,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T09:00:00+06:00,2017-06-09T03:00:00Z,551.601983,128.677013,436.186417,30.589875,73.621020,,1.403424,98.387533,0.000000,1002.266333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T10:00:00+06:00,2017-06-09T04:00:00Z,867.947417,660.065912,234.008683,31.715913,66.116710,,2.469730,138.274605,0.000000,1001.997000,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T11:00:00+06:00,2017-06-09T05:00:00Z,985.236217,835.775767,146.886633,32.558208,62.843422,,2.406792,144.792698,0.000000,1001.492333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T12:00:00+06:00,2017-06-09T06:00:00Z,966.030733,759.559783,209.932883,33.455107,58.461767,,2.285401,149.414627,0.000000,1000.749333,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T13:00:00+06:00,2017-06-09T07:00:00Z,880.781650,792.765067,141.337367,33.682135,61.621322,,1.935017,148.538989,0.000000,999.906583,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T14:00:00+06:00,2017-06-09T08:00:00Z,767.129933,812.265517,100.183722,34.514903,60.419197,,2.131443,184.493462,0.000000,998.972867,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T15:00:00+06:00,2017-06-09T09:00:00Z,606.753150,762.387050,96.402805,34.605770,59.659778,,2.628409,205.401541,0.000000,998.142217,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T16:00:00+06:00,2017-06-09T10:00:00Z,368.958300,561.959450,93.723038,33.769905,62.895818,,3.010927,209.498476,0.000000,997.841083,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T17:00:00+06:00,2017-06-09T11:00:00Z,100.579803,135.224247,56.737443,32.354957,66.814983,,2.285697,218.381727,0.000000,998.173167,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T18:00:00+06:00,2017-06-09T12:00:00Z,10.577267,0.401834,10.179497,31.565798,71.773515,,2.230137,201.763561,0.000000,998.792950,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T19:00:00+06:00,2017-06-09T13:00:00Z,0.000000,0.081216,0.002897,30.826942,77.837820,,1.955614,194.021404,0.000000,999.518000,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T20:00:00+06:00,2017-06-09T14:00:00Z,0.000000,0.110099,0.017186,30.364033,80.355987,,0.910713,171.338115,0.000000,1000.942500,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T21:00:00+06:00,2017-06-09T15:00:00Z,0.000233,0.075766,0.016636,30.213947,82.581490,,0.904460,117.494520,0.000000,1001.708167,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T22:00:00+06:00,2017-06-09T16:00:00Z,0.965919,0.069237,0.875014,28.592288,83.263862,,3.655605,63.438438,0.000000,1002.368667,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-09T23:00:00+06:00,2017-06-09T17:00:00Z,0.060808,0.071001,0.065247,26.316793,88.146257,,2.889561,70.216747,0.000000,1001.925500,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T00:00:00+06:00,2017-06-09T18:00:00Z,0.011036,0.066547,0.019475,26.131395,89.605892,,2.134042,72.039760,0.000000,1000.679167,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T01:00:00+06:00,2017-06-09T19:00:00Z,0.042111,0.074489,0.049436,25.870037,92.323423,,1.761764,28.902667,0.000000,1000.051100,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T02:00:00+06:00,2017-06-09T20:00:00Z,0.013761,0.030144,0.011125,25.878858,92.143330,,2.202144,59.625084,0.000000,999.585767,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T03:00:00+06:00,2017-06-09T21:00:00Z,0.012106,0.047583,0.022750,25.957758,92.800280,,1.898066,47.159462,0.000000,999.383983,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T04:00:00+06:00,2017-06-09T22:00:00Z,0.003650,0.032636,0.013592,25.715153,94.274962,,1.870325,27.591726,0.000000,999.478467,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T05:00:00+06:00,2017-06-09T23:00:00Z,47.770830,13.140119,45.547079,26.225197,91.381740,,1.676733,47.082021,0.000000,999.815150,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T06:00:00+06:00,2017-06-10T00:00:00Z,128.164917,8.922317,125.527783,27.392038,86.361257,,1.898100,62.353019,0.000000,1000.374167,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T07:00:00+06:00,2017-06-10T01:00:00Z,355.035900,241.705379,215.925933,29.308680,78.903475,,1.473648,37.626228,0.000000,1000.730667,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T08:00:00+06:00,2017-06-10T02:00:00Z,623.598033,700.934075,129.082183,31.624075,69.299385,,1.767969,75.905720,0.000000,1000.806833,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T09:00:00+06:00,2017-06-10T03:00:00Z,812.003283,784.407333,145.647083,33.874843,61.629322,,1.225159,170.000233,0.000000,1000.916000,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T10:00:00+06:00,2017-06-10T04:00:00Z,927.776333,801.011433,164.156533,33.710890,61.212570,,1.927785,163.441276,0.000000,1000.817000,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T11:00:00+06:00,2017-06-10T05:00:00Z,968.587333,843.318600,123.972767,34.858718,59.651482,,1.469511,204.494978,0.000000,1000.278133,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T12:00:00+06:00,2017-06-10T06:00:00Z,964.732400,856.994300,111.536000,36.038173,54.431137,,1.582855,194.677843,0.000000,999.453383,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T13:00:00+06:00,2017-06-10T07:00:00Z,889.761667,833.153933,109.723567,36.140892,52.325997,,1.833973,185.092945,0.000000,998.446850,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T14:00:00+06:00,2017-06-10T08:00:00Z,785.952500,813.617267,114.996628,36.759615,51.199753,,1.830668,203.709469,0.000000,997.497517,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T15:00:00+06:00,2017-06-10T09:00:00Z,649.816633,672.087050,198.915767,36.600358,53.546357,,2.063057,199.895998,0.000000,996.814733,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T16:00:00+06:00,2017-06-10T10:00:00Z,438.820767,456.848194,213.062700,34.991273,59.111302,,3.382456,199.409359,0.000000,996.643100,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T17:00:00+06:00,2017-06-10T11:00:00Z,156.794533,39.840317,144.312560,33.367357,66.277520,,2.645569,186.474162,0.000000,997.501583,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T18:00:00+06:00,2017-06-10T12:00:00Z,21.301146,0.076907,21.419883,27.479610,92.651103,,3.240299,156.795921,0.600000,998.123533,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T19:00:00+06:00,2017-06-10T13:00:00Z,0.026786,0.100129,0.046769,28.059522,89.945772,,1.793219,119.268912,0.600000,998.811017,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T20:00:00+06:00,2017-06-10T14:00:00Z,0.001431,0.104136,0.006292,28.050595,93.668693,,1.476795,91.280763,0.300000,999.696683,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T21:00:00+06:00,2017-06-10T15:00:00Z,0.076552,0.068266,0.047507,28.043405,93.721380,,2.115747,60.401148,0.100000,1000.328167,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T22:00:00+06:00,2017-06-10T16:00:00Z,0.123783,0.054294,0.088247,27.325503,94.522730,,2.682529,73.216708,0.000000,999.967283,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-10T23:00:00+06:00,2017-06-10T17:00:00Z,0.040869,0.037867,0.023144,27.450047,90.944300,,1.973077,72.339025,0.000000,999.726883,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T00:00:00+06:00,2017-06-10T18:00:00Z,0.069521,0.048122,0.063434,27.693703,89.015048,,2.023947,94.005680,0.000000,999.256250,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T01:00:00+06:00,2017-06-10T19:00:00Z,0.003922,0.040623,0.000000,27.483063,92.249242,,1.355612,93.430837,0.000000,998.504683,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T02:00:00+06:00,2017-06-10T20:00:00Z,0.035217,0.038121,0.015156,27.437312,93.180943,,1.340923,51.834841,0.000000,997.906850,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T03:00:00+06:00,2017-06-10T21:00:00Z,0.071978,0.031639,0.026519,27.361465,93.412830,,1.407483,59.514530,0.000000,997.581917,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T04:00:00+06:00,2017-06-10T22:00:00Z,0.049775,0.051569,0.051106,27.109365,94.912323,,1.746218,56.933786,0.000000,997.522667,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T05:00:00+06:00,2017-06-10T23:00:00Z,27.362060,0.090433,27.119890,27.155937,92.634525,,2.209139,59.713324,0.000000,997.941233,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T06:00:00+06:00,2017-06-11T00:00:00Z,87.728617,8.360495,83.227052,27.549162,89.150407,,2.896997,70.878608,0.000000,998.155433,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T07:00:00+06:00,2017-06-11T01:00:00Z,246.165308,60.775709,210.134097,28.522937,82.683432,,2.864136,89.424134,0.000000,998.551700,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T08:00:00+06:00,2017-06-11T02:00:00Z,345.751900,55.631030,305.083433,29.306440,78.407752,,3.869028,91.820157,0.000000,998.783233,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T09:00:00+06:00,2017-06-11T03:00:00Z,402.391450,35.959140,367.279533,29.953708,75.343337,,4.071572,101.603939,0.000000,998.922700,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T10:00:00+06:00,2017-06-11T04:00:00Z,575.811383,25.422271,539.450333,30.308808,73.407173,,4.417267,102.907386,0.000000,998.789517,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T11:00:00+06:00,2017-06-11T05:00:00Z,552.764250,35.508469,499.960167,30.463738,74.444878,,4.545515,86.516161,0.000000,998.066817,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T12:00:00+06:00,2017-06-11T06:00:00Z,668.971000,143.752579,508.775767,31.386750,70.484503,,4.394787,112.981898,0.000000,997.113283,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T13:00:00+06:00,2017-06-11T07:00:00Z,504.970400,21.959380,475.446800,31.494705,69.639978,,4.614612,113.965074,0.000000,996.453467,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T14:00:00+06:00,2017-06-11T08:00:00Z,120.949852,0.363001,119.671937,29.183253,83.967308,,4.358439,124.103357,11.700000,995.713150,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T15:00:00+06:00,2017-06-11T09:00:00Z,168.563647,0.935711,167.733343,27.789705,91.576857,,4.844116,121.501248,0.200000,994.964750,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T16:00:00+06:00,2017-06-11T10:00:00Z,147.281977,26.560542,136.869660,28.715765,82.239948,,5.126448,129.541955,0.000000,994.315083,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T17:00:00+06:00,2017-06-11T11:00:00Z,58.587934,1.875591,57.410884,28.448457,80.883872,,4.554380,115.718522,0.000000,994.089400,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T18:00:00+06:00,2017-06-11T12:00:00Z,3.292817,0.052815,3.274563,28.351485,81.384840,,4.228312,99.262860,0.000000,994.480467,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T19:00:00+06:00,2017-06-11T13:00:00Z,0.026769,0.066268,0.057786,28.211842,81.934555,,4.744190,92.830026,0.000000,994.537417,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T20:00:00+06:00,2017-06-11T14:00:00Z,0.828275,0.056801,0.850331,27.440388,85.990408,,6.142067,97.298559,5.100000,994.513883,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T21:00:00+06:00,2017-06-11T15:00:00Z,0.345717,0.070752,0.392961,26.187083,94.939372,,6.124468,96.827917,3.100000,994.654550,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T22:00:00+06:00,2017-06-11T16:00:00Z,0.270058,0.069562,0.361719,26.608098,90.948240,,5.889003,92.754076,0.000000,994.310233,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-11T23:00:00+06:00,2017-06-11T17:00:00Z,0.622927,0.057757,0.638377,25.933020,96.792357,,6.081144,107.177893,4.900000,993.351883,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T00:00:00+06:00,2017-06-11T18:00:00Z,0.262321,0.055823,0.306176,26.184087,93.637153,,5.415542,102.907279,0.100000,992.304467,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T01:00:00+06:00,2017-06-11T19:00:00Z,0.244942,0.041110,0.246148,26.098573,97.754298,,4.870699,113.770853,5.200000,991.372750,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T02:00:00+06:00,2017-06-11T20:00:00Z,0.481836,0.042107,0.555012,27.012888,99.311707,,7.056439,141.473833,22.100000,990.596767,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T03:00:00+06:00,2017-06-11T21:00:00Z,0.441981,0.056283,0.486220,26.932965,99.856168,,6.297476,146.443999,12.300000,989.919383,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T04:00:00+06:00,2017-06-11T22:00:00Z,0.397911,0.062832,0.437865,27.356357,95.585938,,7.663894,143.361019,0.800000,989.345817,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T05:00:00+06:00,2017-06-11T23:00:00Z,2.626010,0.036124,2.687048,26.995595,96.698537,,7.988554,118.296252,5.100000,987.739783,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T06:00:00+06:00,2017-06-12T00:00:00Z,26.404740,0.033134,26.462971,26.514532,97.188930,,7.953296,123.791054,0.600000,986.724367,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T07:00:00+06:00,2017-06-12T01:00:00Z,63.693418,0.083209,63.600360,26.900355,97.907910,,4.566842,165.952386,0.100000,988.128300,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T08:00:00+06:00,2017-06-12T02:00:00Z,117.641817,0.444249,116.653330,26.719587,96.998317,,5.287721,198.057586,0.200000,989.604167,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T09:00:00+06:00,2017-06-12T03:00:00Z,115.945140,0.365317,114.501727,26.779930,97.084867,,5.617479,199.425160,0.100000,990.448483,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T10:00:00+06:00,2017-06-12T04:00:00Z,159.201527,0.507155,154.886540,26.928647,95.393535,,6.345254,207.425881,0.300000,991.096567,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T11:00:00+06:00,2017-06-12T05:00:00Z,197.016017,0.551343,189.149133,26.947032,95.990962,,6.610844,209.588979,0.100000,991.326300,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T12:00:00+06:00,2017-06-12T06:00:00Z,156.295373,0.473762,150.615520,27.057195,94.237715,,6.903343,209.429881,0.200000,991.710750,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T13:00:00+06:00,2017-06-12T07:00:00Z,115.140120,0.312118,112.175965,26.823705,96.831978,,6.740897,209.401264,0.200000,992.005300,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T14:00:00+06:00,2017-06-12T08:00:00Z,177.242722,0.523956,174.508923,27.106380,94.704995,,6.038654,212.627388,0.100000,992.270800,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T15:00:00+06:00,2017-06-12T09:00:00Z,191.999353,0.474090,190.638757,27.100443,93.998352,,4.882202,219.570098,0.100000,992.578800,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T16:00:00+06:00,2017-06-12T10:00:00Z,106.918765,0.208604,106.553758,27.201397,92.582565,,5.099115,217.249226,0.000000,992.827100,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T17:00:00+06:00,2017-06-12T11:00:00Z,31.924234,0.106627,31.858844,27.200562,91.982412,,5.369597,213.734396,0.000000,993.482683,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T18:00:00+06:00,2017-06-12T12:00:00Z,3.809130,0.042585,3.947846,27.221922,91.376597,,5.875633,211.123767,0.000000,994.514150,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T19:00:00+06:00,2017-06-12T13:00:00Z,0.001586,0.043060,0.009478,27.078683,90.404495,,4.298140,215.745407,0.000000,995.919217,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T20:00:00+06:00,2017-06-12T14:00:00Z,0.002544,0.031141,0.011117,26.661355,92.356100,,4.235492,214.331625,0.000000,996.668167,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T21:00:00+06:00,2017-06-12T15:00:00Z,0.000000,0.046858,0.000000,26.450097,96.300073,,4.102180,204.260285,0.000000,997.402133,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T22:00:00+06:00,2017-06-12T16:00:00Z,0.030486,0.032885,0.058261,26.656728,97.101422,,3.537355,199.392725,0.600000,998.144617,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-12T23:00:00+06:00,2017-06-12T17:00:00Z,0.081978,0.028401,0.116111,26.394608,98.968877,,2.866389,211.756182,4.100000,998.119750,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T00:00:00+06:00,2017-06-12T18:00:00Z,0.052381,0.019930,0.100950,26.341343,99.699197,,2.061234,213.115216,1.600000,997.841200,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T01:00:00+06:00,2017-06-12T19:00:00Z,0.022019,0.023169,0.050003,26.664013,99.033825,,1.795785,220.655896,0.100000,997.413683,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T02:00:00+06:00,2017-06-12T20:00:00Z,0.011481,0.019669,0.034608,27.145192,97.813672,,1.922001,202.496209,0.100000,997.274100,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T03:00:00+06:00,2017-06-12T21:00:00Z,0.125881,0.060487,0.232999,27.565208,93.740077,,3.000838,207.585215,0.000000,997.127217,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T04:00:00+06:00,2017-06-12T22:00:00Z,0.484373,0.046352,0.526592,26.980983,97.152622,,2.607134,201.462638,11.900000,996.951583,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T05:00:00+06:00,2017-06-12T23:00:00Z,0.677703,0.039409,0.711222,25.613747,99.996738,,3.889203,142.275974,80.600000,997.894450,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T06:00:00+06:00,2017-06-13T00:00:00Z,1.000372,0.069756,0.959044,25.350878,100.000000,,3.457529,291.875841,60.500000,998.765300,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T07:00:00+06:00,2017-06-13T01:00:00Z,2.277362,0.058010,2.218112,24.820632,100.000000,,5.655900,292.896530,31.000000,999.611483,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T08:00:00+06:00,2017-06-13T02:00:00Z,7.488023,0.068012,7.505272,26.904717,100.000000,,2.730269,214.610260,0.700000,999.646133,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T09:00:00+06:00,2017-06-13T03:00:00Z,33.106575,0.086198,32.717417,27.853678,100.000000,,2.577329,208.171643,0.100000,999.900117,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T10:00:00+06:00,2017-06-13T04:00:00Z,107.427125,0.390633,104.699303,28.148905,100.000000,,1.968723,206.216268,0.000000,999.689000,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T11:00:00+06:00,2017-06-13T05:00:00Z,230.576433,1.030911,222.108417,28.796625,98.416028,,2.681047,199.439975,0.000000,999.861517,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T12:00:00+06:00,2017-06-13T06:00:00Z,148.402553,0.653062,142.802400,29.287255,95.614527,,2.952797,198.533018,0.000000,999.943000,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T13:00:00+06:00,2017-06-13T07:00:00Z,255.383030,2.478076,248.396570,29.799758,93.843153,,1.983017,184.165464,0.000000,999.829500,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T14:00:00+06:00,2017-06-13T08:00:00Z,219.738553,0.947126,215.865433,29.494467,93.544308,,3.345754,154.797285,0.000000,999.678117,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T15:00:00+06:00,2017-06-13T09:00:00Z,170.578043,1.505147,168.591920,27.494342,90.108758,,4.146283,118.195803,0.500000,999.637650,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T16:00:00+06:00,2017-06-13T10:00:00Z,123.702373,0.832129,122.382037,27.354757,87.605592,,3.243221,115.973258,0.000000,999.374900,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T17:00:00+06:00,2017-06-13T11:00:00Z,41.088195,0.062594,40.874647,27.280008,90.026183,,3.383475,127.759835,0.000000,999.368133,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T18:00:00+06:00,2017-06-13T12:00:00Z,4.689249,0.026142,4.806444,27.212750,90.603573,,3.433404,124.664522,0.000000,999.642983,60,60,60,60,60,60,60,60,60,60,complete,
2017-06-13T19:00:00+06:00,2017-06-13T13:00:00Z,0.005450,0.025909,0.063344,27.675238,91.978342,,4.470073,143.756263,0.000000,1000.092467,60,60,60,60,60,60,60,60,60,60,complete,
